name_company,sector,technology,production_unit,year,production,emission_factor,country_of_domicile,plant_location,number_of_assets,is_ultimate_owner,is_ultimate_listed_owner,ald_timestamp
hanaro shipping co ltd-seoul,shipping,f,active ships,2013,10.105280668940395,4523236.789763879,RS,AI,3,TRUE,FALSE,1994Q1
hanaro shipping co ltd-seoul,shipping,f,active ships,2014,10.005589843184376,4380096.845820184,RS,AI,3,TRUE,FALSE,1994Q1
hanaro shipping co ltd-seoul,shipping,f,active ships,2015,9.905899017428359,4236956.901876489,RS,AI,3,TRUE,FALSE,1994Q1
hanaro shipping co ltd-seoul,shipping,f,active ships,2016,9.80620819167234,4093816.9579327935,RS,AI,3,TRUE,FALSE,1994Q1
hanaro shipping co ltd-seoul,shipping,f,active ships,2017,9.706517365916321,3950677.0139890984,RS,AI,3,TRUE,FALSE,1994Q1
hanaro shipping co ltd-seoul,shipping,f,active ships,2018,9.606826540160304,3807537.070045403,RS,AI,3,TRUE,FALSE,1994Q1
hanaro shipping co ltd-seoul,shipping,f,active ships,2019,9.507135714404285,3664397.126101708,RS,AI,3,TRUE,FALSE,1994Q1
hanaro shipping co ltd-seoul,shipping,f,active ships,2020,9.407444888648266,3521257.182158013,RS,AI,3,TRUE,FALSE,1994Q1
hanaro shipping co ltd-seoul,shipping,f,active ships,2021,9.307754062892249,3378117.2382143177,RS,AI,3,TRUE,FALSE,1994Q1
hanaro shipping co ltd-seoul,shipping,f,active ships,2022,9.20806323713623,3234977.2942706225,RS,AI,3,TRUE,FALSE,1994Q1
hanaro shipping co ltd-seoul,shipping,f,active ships,2023,9.108372411380211,3091837.3503269274,RS,AI,3,TRUE,FALSE,1994Q1
hanaro shipping co ltd-seoul,shipping,f,active ships,2024,9.008681585624194,2948697.406383232,RS,AI,3,TRUE,FALSE,1994Q1
hanaro shipping co ltd-seoul,shipping,f,active ships,2025,8.908990759868175,2805557.462439537,RS,AI,3,TRUE,FALSE,1994Q1
handal mutiara pacific,shipping,f,active ships,2013,10.541203372413293,14105247.208310543,BY,BR,2,TRUE,FALSE,1994Q1
handal mutiara pacific,shipping,f,active ships,2014,9.817293720940748,16021513.666209232,BY,BR,2,TRUE,FALSE,1994Q1
handal mutiara pacific,shipping,f,active ships,2015,9.093384069468206,17937780.12410792,BY,BR,2,TRUE,FALSE,1994Q1
handal mutiara pacific,shipping,f,active ships,2016,8.369474417995661,19854046.58200661,BY,BR,2,TRUE,FALSE,1994Q1
handal mutiara pacific,shipping,f,active ships,2017,7.645564766523118,21770313.0399053,BY,BR,2,TRUE,FALSE,1994Q1
handal mutiara pacific,shipping,f,active ships,2018,6.921655115050574,23686579.497803986,BY,BR,2,TRUE,FALSE,1994Q1
handal mutiara pacific,shipping,f,active ships,2019,6.1977454635780305,25602845.955702677,BY,BR,2,TRUE,FALSE,1994Q1
handal mutiara pacific,shipping,f,active ships,2020,5.473835812105486,27519112.413601365,BY,BR,2,TRUE,FALSE,1994Q1
handal mutiara pacific,shipping,f,active ships,2021,4.749926160632944,29435378.871500053,BY,BR,2,TRUE,FALSE,1994Q1
handal mutiara pacific,shipping,f,active ships,2022,4.026016509160399,31351645.329398744,BY,BR,2,TRUE,FALSE,1994Q1
handal mutiara pacific,shipping,f,active ships,2023,3.302106857687855,33267911.787297435,BY,BR,2,TRUE,FALSE,1994Q1
handal mutiara pacific,shipping,f,active ships,2024,2.5781972062153127,35184178.24519612,BY,BR,2,TRUE,FALSE,1994Q1
handal mutiara pacific,shipping,f,active ships,2025,1.8542875547427684,37100444.70309481,BY,BR,2,TRUE,FALSE,1994Q1
handong marine,shipping,e,active ships,2013,7.205115708289668,41756972.28729982,AE,VI,10,TRUE,FALSE,1994Q1
handong marine,shipping,e,active ships,2014,6.894844671318424,41825646.63737708,AE,VI,10,TRUE,FALSE,1994Q1
handong marine,shipping,e,active ships,2015,6.58457363434718,41894320.98745434,AE,VI,10,TRUE,FALSE,1994Q1
handong marine,shipping,e,active ships,2016,6.274302597375936,41962995.337531604,AE,VI,10,TRUE,FALSE,1994Q1
handong marine,shipping,e,active ships,2017,5.964031560404692,42031669.68760887,AE,VI,10,TRUE,FALSE,1994Q1
handong marine,shipping,e,active ships,2018,5.653760523433448,42100344.037686124,AE,VI,10,TRUE,FALSE,1994Q1
handong marine,shipping,e,active ships,2019,5.343489486462204,42169018.38776339,AE,VI,10,TRUE,FALSE,1994Q1
handong marine,shipping,e,active ships,2020,5.03321844949096,42237692.73784065,AE,VI,10,TRUE,FALSE,1994Q1
handong marine,shipping,e,active ships,2021,4.722947412519716,42306367.08791791,AE,VI,10,TRUE,FALSE,1994Q1
handong marine,shipping,e,active ships,2022,4.412676375548472,42375041.43799517,AE,VI,10,TRUE,FALSE,1994Q1
handong marine,shipping,e,active ships,2023,4.102405338577228,42443715.78807244,AE,VI,10,TRUE,FALSE,1994Q1
handong marine,shipping,e,active ships,2024,3.7921343016059836,42512390.13814969,AE,VI,10,TRUE,FALSE,1994Q1
handong marine,shipping,e,active ships,2025,3.4818632646347396,42581064.48822696,AE,VI,10,TRUE,FALSE,1994Q1
handytankers k/s,shipping,a,active ships,2013,3.1086679198779166,12717933.20906447,MH,FI,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,a,active ships,2014,3.0520498289261013,13489448.971588204,MH,FI,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,a,active ships,2015,2.995431737974286,14260964.734111939,MH,FI,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,a,active ships,2016,2.938813647022471,15032480.496635672,MH,FI,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,a,active ships,2017,2.8821955560706556,15803996.259159405,MH,FI,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,a,active ships,2018,2.8255774651188403,16575512.02168314,MH,FI,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,a,active ships,2019,2.768959374167025,17347027.784206875,MH,FI,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,a,active ships,2020,2.71234128321521,18118543.546730608,MH,FI,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,a,active ships,2021,2.6557231922633946,18890059.30925434,MH,FI,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,a,active ships,2022,2.5991051013115793,19661575.071778074,MH,FI,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,a,active ships,2023,2.542487010359764,20433090.83430181,MH,FI,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,a,active ships,2024,2.485868919407949,21204606.59682554,MH,FI,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,a,active ships,2025,2.4292508284561336,21976122.359349277,MH,FI,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,b,active ships,2013,7.3811959233134985,93196317.23623636,TG,VN,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,b,active ships,2014,9.922258506063372,87873054.65637474,TG,VN,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,b,active ships,2015,12.463321088813245,82549792.07651313,TG,VN,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,b,active ships,2016,15.004383671563119,77226529.4966515,TG,VN,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,b,active ships,2017,17.545446254312992,71903266.91678989,TG,VN,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,b,active ships,2018,20.086508837062865,66580004.336928256,TG,VN,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,b,active ships,2019,22.62757141981274,61256741.75706664,TG,VN,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,b,active ships,2020,25.168634002562612,55933479.17720501,TG,VN,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,b,active ships,2021,27.709696585312486,50610216.5973434,TG,VN,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,b,active ships,2022,30.25075916806236,45286954.017481774,TG,VN,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,b,active ships,2023,32.79182175081223,39963691.43762015,TG,VN,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,b,active ships,2024,35.332884333562106,34640428.85775854,TG,VN,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,b,active ships,2025,37.87394691631198,29317166.277896907,TG,VN,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,c,active ships,2013,2.543940018862486,37036836.38997111,NL,TZ,10,FALSE,FALSE,1994Q1
handytankers k/s,shipping,c,active ships,2014,3.275730585679412,37514603.23869104,NL,TZ,10,FALSE,FALSE,1994Q1
handytankers k/s,shipping,c,active ships,2015,4.007521152496338,37992370.08741097,NL,TZ,10,FALSE,FALSE,1994Q1
handytankers k/s,shipping,c,active ships,2016,4.739311719313264,38470136.93613091,NL,TZ,10,FALSE,FALSE,1994Q1
handytankers k/s,shipping,c,active ships,2017,5.47110228613019,38947903.78485084,NL,TZ,10,FALSE,FALSE,1994Q1
handytankers k/s,shipping,c,active ships,2018,6.202892852947116,39425670.633570775,NL,TZ,10,FALSE,FALSE,1994Q1
handytankers k/s,shipping,c,active ships,2019,6.934683419764042,39903437.482290715,NL,TZ,10,FALSE,FALSE,1994Q1
handytankers k/s,shipping,c,active ships,2020,7.666473986580968,40381204.33101065,NL,TZ,10,FALSE,FALSE,1994Q1
handytankers k/s,shipping,c,active ships,2021,8.398264553397894,40858971.17973058,NL,TZ,10,FALSE,FALSE,1994Q1
handytankers k/s,shipping,c,active ships,2022,9.13005512021482,41336738.02845051,NL,TZ,10,FALSE,FALSE,1994Q1
handytankers k/s,shipping,c,active ships,2023,9.861845687031746,41814504.87717044,NL,TZ,10,FALSE,FALSE,1994Q1
handytankers k/s,shipping,c,active ships,2024,10.593636253848672,42292271.72589038,NL,TZ,10,FALSE,FALSE,1994Q1
handytankers k/s,shipping,c,active ships,2025,11.325426820665598,42770038.574610315,NL,TZ,10,FALSE,FALSE,1994Q1
handytankers k/s,shipping,d,active ships,2013,45.662575298920274,67242363.43973286,SL,MK,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,d,active ships,2014,42.46497949162343,66828914.85813554,SL,MK,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,d,active ships,2015,39.26738368432658,66415466.276538216,SL,MK,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,d,active ships,2016,36.06978787702974,66002017.69494089,SL,MK,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,d,active ships,2017,32.8721920697329,65588569.11334357,SL,MK,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,d,active ships,2018,29.674596262436047,65175120.53174624,SL,MK,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,d,active ships,2019,26.477000455139205,64761671.95014891,SL,MK,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,d,active ships,2020,23.27940464784236,64348223.36855159,SL,MK,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,d,active ships,2021,20.081808840545516,63934774.78695426,SL,MK,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,d,active ships,2022,16.88421303324867,63521326.20535694,SL,MK,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,d,active ships,2023,13.686617225951824,63107877.62375961,SL,MK,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,d,active ships,2024,10.489021418654985,62694429.04216229,SL,MK,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,d,active ships,2025,7.291425611358136,62280980.46056496,SL,MK,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,e,active ships,2013,10.004776960413437,44119780.58353918,DM,KE,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,e,active ships,2014,9.714211758434734,44117165.82905021,DM,KE,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,e,active ships,2015,9.42364655645603,44114551.07456125,DM,KE,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,e,active ships,2016,9.133081354477326,44111936.320072286,DM,KE,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,e,active ships,2017,8.842516152498623,44109321.56558332,DM,KE,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,e,active ships,2018,8.551950950519918,44106706.81109435,DM,KE,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,e,active ships,2019,8.261385748541215,44104092.056605384,DM,KE,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,e,active ships,2020,7.9708205465625115,44101477.302116424,DM,KE,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,e,active ships,2021,7.680255344583808,44098862.54762746,DM,KE,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,e,active ships,2022,7.3896901426051045,44096247.79313849,DM,KE,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,e,active ships,2023,7.0991249406264005,44093633.03864953,DM,KE,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,e,active ships,2024,6.8085597386476975,44091018.28416056,DM,KE,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,e,active ships,2025,6.5179945366689935,44088403.529671595,DM,KE,2,FALSE,FALSE,1994Q1
handytankers k/s,shipping,f,active ships,2013,9.344411672558635,5862291.476720623,PG,BE,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,f,active ships,2014,9.268884221984385,5686859.370697724,PG,BE,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,f,active ships,2015,9.193356771410132,5511427.264674824,PG,BE,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,f,active ships,2016,9.117829320835881,5335995.158651925,PG,BE,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,f,active ships,2017,9.04230187026163,5160563.052629026,PG,BE,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,f,active ships,2018,8.966774419687377,4985130.946606127,PG,BE,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,f,active ships,2019,8.891246969113126,4809698.840583228,PG,BE,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,f,active ships,2020,8.815719518538875,4634266.734560328,PG,BE,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,f,active ships,2021,8.740192067964623,4458834.628537429,PG,BE,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,f,active ships,2022,8.664664617390372,4283402.5225145295,PG,BE,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,f,active ships,2023,8.589137166816121,4107970.41649163,PG,BE,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,f,active ships,2024,8.513609716241868,3932538.3104687305,PG,BE,4,FALSE,FALSE,1994Q1
handytankers k/s,shipping,f,active ships,2025,8.438082265667617,3757106.2044458315,PG,BE,4,FALSE,FALSE,1994Q1
hanei kaiun,shipping,c,active ships,2013,11.242296151816845,47989804.062884666,KR,JE,9,TRUE,FALSE,1994Q1
hanei kaiun,shipping,c,active ships,2014,10.835774759451548,46498828.99122202,KR,JE,9,TRUE,FALSE,1994Q1
hanei kaiun,shipping,c,active ships,2015,10.429253367086252,45007853.91955936,KR,JE,9,TRUE,FALSE,1994Q1
hanei kaiun,shipping,c,active ships,2016,10.022731974720955,43516878.84789671,KR,JE,9,TRUE,FALSE,1994Q1
hanei kaiun,shipping,c,active ships,2017,9.616210582355658,42025903.77623405,KR,JE,9,TRUE,FALSE,1994Q1
hanei kaiun,shipping,c,active ships,2018,9.20968918999036,40534928.7045714,KR,JE,9,TRUE,FALSE,1994Q1
hanei kaiun,shipping,c,active ships,2019,8.803167797625065,39043953.63290875,KR,JE,9,TRUE,FALSE,1994Q1
hanei kaiun,shipping,c,active ships,2020,8.396646405259768,37552978.5612461,KR,JE,9,TRUE,FALSE,1994Q1
hanei kaiun,shipping,c,active ships,2021,7.990125012894472,36062003.48958345,KR,JE,9,TRUE,FALSE,1994Q1
hanei kaiun,shipping,c,active ships,2022,7.583603620529175,34571028.41792079,KR,JE,9,TRUE,FALSE,1994Q1
hanei kaiun,shipping,c,active ships,2023,7.1770822281638775,33080053.346258134,KR,JE,9,TRUE,FALSE,1994Q1
hanei kaiun,shipping,c,active ships,2024,6.770560835798582,31589078.274595484,KR,JE,9,TRUE,FALSE,1994Q1
hanei kaiun,shipping,c,active ships,2025,6.364039443433285,30098103.20293283,KR,JE,9,TRUE,FALSE,1994Q1
hang hai co ltd,shipping,a,active ships,2013,4.878866229671985,20534961.963589724,PY,ML,4,TRUE,FALSE,1994Q1
hang hai co ltd,shipping,a,active ships,2014,4.686213311040774,22009479.403782513,PY,ML,4,TRUE,FALSE,1994Q1
hang hai co ltd,shipping,a,active ships,2015,4.493560392409563,23483996.8439753,PY,ML,4,TRUE,FALSE,1994Q1
hang hai co ltd,shipping,a,active ships,2016,4.300907473778352,24958514.28416809,PY,ML,4,TRUE,FALSE,1994Q1
hang hai co ltd,shipping,a,active ships,2017,4.108254555147141,26433031.724360876,PY,ML,4,TRUE,FALSE,1994Q1
hang hai co ltd,shipping,a,active ships,2018,3.9156016365159303,27907549.16455367,PY,ML,4,TRUE,FALSE,1994Q1
hang hai co ltd,shipping,a,active ships,2019,3.7229487178847194,29382066.604746453,PY,ML,4,TRUE,FALSE,1994Q1
hang hai co ltd,shipping,a,active ships,2020,3.5302957992535084,30856584.044939242,PY,ML,4,TRUE,FALSE,1994Q1
hang hai co ltd,shipping,a,active ships,2021,3.3376428806222975,32331101.48513203,PY,ML,4,TRUE,FALSE,1994Q1
hang hai co ltd,shipping,a,active ships,2022,3.1449899619910866,33805618.92532482,PY,ML,4,TRUE,FALSE,1994Q1
hang hai co ltd,shipping,a,active ships,2023,2.9523370433598757,35280136.36551761,PY,ML,4,TRUE,FALSE,1994Q1
hang hai co ltd,shipping,a,active ships,2024,2.7596841247286648,36754653.8057104,PY,ML,4,TRUE,FALSE,1994Q1
hang hai co ltd,shipping,a,active ships,2025,2.567031206097454,38229171.24590319,PY,ML,4,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,c,active ships,2013,12.634381420910358,36793557.06150588,BF,BT,7,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,c,active ships,2014,12.163327211514115,36594313.48323455,BF,BT,7,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,c,active ships,2015,11.692273002117872,36395069.90496322,BF,BT,7,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,c,active ships,2016,11.22121879272163,36195826.326691896,BF,BT,7,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,c,active ships,2017,10.750164583325386,35996582.74842057,BF,BT,7,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,c,active ships,2018,10.279110373929143,35797339.17014924,BF,BT,7,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,c,active ships,2019,9.8080561645329,35598095.59187791,BF,BT,7,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,c,active ships,2020,9.337001955136657,35398852.01360658,BF,BT,7,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,c,active ships,2021,8.865947745740414,35199608.43533525,BF,BT,7,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,c,active ships,2022,8.39489353634417,35000364.85706392,BF,BT,7,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,c,active ships,2023,7.9238393269479275,34801121.2787926,BF,BT,7,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,c,active ships,2024,7.452785117551684,34601877.70052127,BF,BT,7,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,c,active ships,2025,6.981730908155441,34402634.12224994,BF,BT,7,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,d,active ships,2013,7.101732783485204,51259608.66172998,CH,BY,1,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,d,active ships,2014,8.663239719113335,52471828.67644273,CH,BY,1,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,d,active ships,2015,10.224746654741466,53684048.69115547,CH,BY,1,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,d,active ships,2016,11.786253590369597,54896268.705868214,CH,BY,1,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,d,active ships,2017,13.347760525997728,56108488.720580965,CH,BY,1,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,d,active ships,2018,14.90926746162586,57320708.735293716,CH,BY,1,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,d,active ships,2019,16.47077439725399,58532928.75000646,CH,BY,1,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,d,active ships,2020,18.03228133288212,59745148.7647192,CH,BY,1,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,d,active ships,2021,19.593788268510252,60957368.779431954,CH,BY,1,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,d,active ships,2022,21.155295204138383,62169588.794144705,CH,BY,1,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,d,active ships,2023,22.716802139766514,63381808.80885745,CH,BY,1,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,d,active ships,2024,24.278309075394645,64594028.82357019,CH,BY,1,TRUE,FALSE,1994Q1
hang woo ship management ltd,shipping,d,active ships,2025,25.839816011022776,65806248.83828294,CH,BY,1,TRUE,FALSE,1994Q1
hangli shipping pte ltd,shipping,d,active ships,2013,6.646139809396118,32768217.2344325,BJ,GD,10,TRUE,FALSE,1994Q1
hangli shipping pte ltd,shipping,d,active ships,2014,6.443291930054936,33513387.881151598,BJ,GD,10,TRUE,FALSE,1994Q1
hangli shipping pte ltd,shipping,d,active ships,2015,6.240444050713752,34258558.5278707,BJ,GD,10,TRUE,FALSE,1994Q1
hangli shipping pte ltd,shipping,d,active ships,2016,6.03759617137257,35003729.1745898,BJ,GD,10,TRUE,FALSE,1994Q1
hangli shipping pte ltd,shipping,d,active ships,2017,5.834748292031388,35748899.821308896,BJ,GD,10,TRUE,FALSE,1994Q1
hangli shipping pte ltd,shipping,d,active ships,2018,5.631900412690205,36494070.468027994,BJ,GD,10,TRUE,FALSE,1994Q1
hangli shipping pte ltd,shipping,d,active ships,2019,5.429052533349022,37239241.11474709,BJ,GD,10,TRUE,FALSE,1994Q1
hangli shipping pte ltd,shipping,d,active ships,2020,5.226204654007839,37984411.76146619,BJ,GD,10,TRUE,FALSE,1994Q1
hangli shipping pte ltd,shipping,d,active ships,2021,5.023356774666658,38729582.40818529,BJ,GD,10,TRUE,FALSE,1994Q1
